madde_id,madde,on_taki
94370,rol dağıtmak,
94371,rol kapmak,
94382,rota çizmek,
94383,röfle yapmak,
94384,rölantide götürmek,(işi) 
94387,röntgene yatmak,
94388,röportaj vermek,
94389,röportaj yapmak,
94392,ruh bulmak,
94393,ruh çağırmak,
94395,ruhu ızdırap içinde çalkanmak,
94396,ruhuna işlemek,
94397,ruhunu doldurmak,
94398,ruhunu okumak,
94414,çerçeve çizmek,
94427,çetele silmek,
94435,iyiliğe kemlik etmek,
94438,iyot gibi açıkta kalmak ,
94447,rüya görmek,
94450,"sabah demez, akşam demez",
94451,sabah olmak,
94452,sabah olmak bilmemek,
94453,çevrelik etmek,
94454,izinsiz kalmak,
94462,sabrını taşırmak (veya tüketmek),
94476,çeyiz asmak,
94477,çeyiz sermek,
94496,,
94504,çıfıt çarşısına dönmek,
94509,çığırından çıkmak,
94510,çığırtkanlık etmek (veya yapmak),
94516,çıkarsamada bulunmak,
94521,kadife kaplı (veya kadife eldiven içinde) demir yumruk olmak,
94531,kadir kıymet bilmek,
94532,sağlıcakla git (veya gidin),
94533,sağlık kontrolünden geçmek,
94536,kadraja girmek,
94542,çıma almak,
94543,çıma atmak,
94544,çıma salmak,
94548,çın çın çınlamak,
94549,çın çın öttürmek,(bir yeri)
94552,çıngıl çıngıl çınlamak,
94556,çıngır çıngır ötmek,
94557,çıngır çıngır çınlamak,
94560,sakinleştirici almak,
94561,kafasına kakmak,
94563,kafasına saplanmak,
94564,kafasına sokmak,
94565,çıpı çıpı yapmak,
94566,kafasına takılmak,
94567,kafasından aşağı kaynar sular dökülmek,
94571,kafaya girmek ,
94572,kafaya girmek,
94574,çıra gibi yanmak,
94575,kafayı demlemek,
94582,çırak çıkmak (veya çıkarılmak),
94592,çırakmana çıkmak,
94596,çırpı çekmek,
94597,çırpıdan çıkmak,
94598,çırpıya gelmek,
94601,çıtır çıtır kızarmak,
94616,çıvgara getirmek,
94622,çift dalmak,
94623,çift dikiş yapmak,
94633,,
94640,çifte demir atmak,
94649,çiğnemeden yutmak,
94651,kahkaha fırtınası kopmak ,
94652,kahkaha fırtınası kopmak ,
94659,çim çim etmek,
94660,çimdik kadar,
94661,çimdik yemek,
94663,çimdik çimdik doğramak (veya yolmak veya koparmak),
94672,"kahve tütün, keyifler bütün",
94682,sarsıntıya uğramak,
94685,satvetine mağruren,
94694,sayha çıkarmak,
94695,kalafat etmek,
94713,sefaletin kucağına bırakılmak,
94735,kalbinde ateş yanmak,
94736,kalbini deşmek,
94739,kalp olmak,
94745,(birinin) kampanasını sökmek ,
94751,semah dönmek,
94752,semaha durmak,
94758,sen sen ol,
94759,senden iyi olmasın,
94761,çirkefe batmak (veya düşmek),
94764,çirkefi üzerine sıçratmak,
94766,"çirkefe taş atma, üstüne sıçrar",
94771,serbest kalmak,
94786,çivi çakmamak,
94787,çivi çakılmamak,
94788,çivi gibi çakılı (olmak),
94789,çivi gibi çakılmak,
94790,çivi yapmak,
94794,çizik çekmek,
94795,çizik atmak,
94796,çizik çizik olmak,
94797,çizik plak gibi takılıp kalmak,
94800,"çobansız davar, kurda kuşa yarar",
94801,çocuk muamelesi görmek,
94815,çoluk çocuğun maskarası olmak,
94818,çanak çömlek patlamak,
94819,çanak çömlek patlatmak,
94833,dakikası dakikasına uymamak,
94835,dalağı şişmek,
94841,kan boşanmak ,
94842,kan revan içinde bırakmak ,
94844,kanına çılgınlık yürümek ,
94847,servis açmak,
94853,sesini dikleştirmek,
94866,dama taşına dönmek,
94868,damdazlak kalmak,
94873,daniskasını bilmek,
94874,dar etmek (veya bulmak),
94875,dar etmek,(birine bir yeri)
94877,darbe üstüne darbe vurmak,
94878,darbe yapmak,
94888,davalık olmak,
94889,davetiye çıkarmak,
94898,değiş tokuş etmek,
94899,deklare etmek,
94902,sevdaya düşmek,
94903,sevdaya tutulmak,
94904,"sevda geçer yalan olur, sonra sokar yılan olur",
94906,"sev seni seveni, hâk ile yeksan ise; sevme seni sevmeyeni, Mısır'a sultan ise",
94909,seyre koyulmak,
94928,demini almak,
94932,dedindi,
94938,sığ gitmek,
94946,deneme tahtasına dönmek,
94958,sıkı mı?,
94961,sıkıysa (veya sıkıyorsa),
94966,sınav açmak,
94967,sınıf atlamak,
94971,sınırları aşmak,
94979,sıtmaya tutulmak (veya yakalanmak),
95004,sigaya çekmek,
95014,sinirleri bozmak,
95033,depresyon geçirmek,
95034,depresyona girmek,
95035,depresyonda olmak,
95043,derlenip toparlanmak,
95049,dert dökmek,
95050,dertop edilmek,
95051,dertop etmek,
95052,dertop olmak,
95063,dezenfekte olmak,
95064,dışarıya iz vermemek,
95077,dikkatinden kaçmamak,
95078,dikkatine çarpmak,
95082,dil tutmak (veya almak),
95083,dilini ballamak,
95094,dillere destan olmak,
95136,doğrusunu ararsan,
95167,sinkaf etmek,
95174,kapış kapış etmek,
95175,kapış kapış gitmek,
95176,kapış kapış yapmak,
95177,kapış kapış yemek,
95194,dört kolluya binmek,
95195,dörtnalayı tutturmak,
95200,drift atmak,
95206,dumur etmek,
95207,dumura uğratmak,
95211,durumunu açmak,
95215,duygularını açmak,
95225,dünyadan çekilmek,
95226,dünyaya gözlerini açmak,
95236,sireti suretine uymamak,
95242,karaya düşürmek,
95252,siyim siyim ağlamak,
95253,siyim siyim yağmak,
95267,düzelti yapmak,
95274,soğuk espri yapmak,
95281,soluğan olmak,
95296,sorgu sual etmek,
95297,sorumluluk duymak,
95320,,
95339,ebedî istirahatgâhına uğurlamak (veya tevdi etmek),
95357,sörf yapmak,
95360,söz olsun diye,
95361,sözünü ağzına tıkmak,
95378,spam atmak,
95379,spam yemek,
95380,spama düşmek,
95429,karavana atmak,
95444,kardeş değil kara taş,
95451,kardeş kanı dökmek (veya akıtmak),
95453,kardeşliğe sığmamak,
95504,kargaya yavrusu şahin (veya kuzgun) görünür,
95545,sürgün etmek (veya eylemek),
95546,sürüp sürüştürmek,
95549,sürü gibi yaşamak,
95559,emniyet getirmek,
95578,enfekte olmak,
95582,entübe etmek,
95583,entübe olmak,
95590,erişime açmak,
95592,erkekliğine dokunmak,
95597,… süsü vermek,(kendine veya bir şeye)
95599,sütle giren huy canla çıkar,
95600,sütlüyü sürüden çıkarmazlar,
95601,sütünü helal etmemek,
95608,sütliman olmak,
95609,sütsüz koyun (veya inek) meleyen olur,
95621,şabanlık etmek,
95624,şafak atmak,
95631,şaftı kaymak,
95632,şahımı bu kadar severim,
95657,karnı davul olmak,
95667,şaklabanlık etmek,
95671,eşik (veya eşiğini) aşındırmak,
95675,eşit tutmak,
95680,şampanya patlatmak,
95681,şan almak,
95682,şan olsun (veya şan olsun diye),
95683,şanına düşmek,(bir hâl birinin)
95684,şanına layık (olmak),
95694,karnı geniş olmak,
95695,karnı karnına geçmek,
95697,"etme, bulursun",
95720,evrilip çevrilmek,
95721,eyeri ters kapamak,
95725,eylem yapmak,
95729,eyvahlar olsun,
95731,eza duymak,
95732,eza vermek,
95733,eza cefa etmek,
95742,fabrika ayarlarına dönmek,
95745,şans yüzüne gülmek,
95746,şansını denemek,
95748,"şap başka, şeker başka",
95749,şap kesilmek,
95751,şaraptan bozma sirke keskin olur,
95772,faka bastırmak,
95776,fal tutmak,
95777,falso almak,
95780,karneye bağlamak,
95798,farkı kalmamak,(birinden veya bir şeyden)
95806,Fatiha çekmek (veya demek),
95807,Fatiha okumak (veya göndermek veya ihsan etmek),
95808,Fatiha'sını çekmek,
95809,faul almak,
95810,faul vermek,
95811,faul yapmak,
95812,fayda etmek (veya vermek),
95818,fazla gitmek,
95819,fazla görmek,(birini)
95821,felaketini hazırlamak,
95822,felek Mustafa'ya yâr olmadı,
95826,fena vurmak,
95827,fena yaparım,
95864,fenomen olmak,
95867,ferman buyurmak,
95868,ferman yürütmek,
95873,şerbet ezmek,
95875,şerbet vermek,
95876,fırsata çevirmek,
95877,fırtına koparmak,
95891,fileto çıkarmak,
95897,karşı açıdan bakmak,
95906,karşı karşıya getirmek,
95907,karşı karşıya kalmak,
95908,sözünü karşılamak,
95912,karta kaçmak,
95913,karta kaçmak,
95914,kart okutmak,
95947,forma girmek,
95951,fosnot yapmak,
95953,kasadan geçirmek ,
95954,kasadan geçirmek,
95962,"kasap et derdinde, koyun can derdinde",
95965,kaset çıkarmak (veya doldurmak),
95967,kaseti çıkmak,(birinin)
95973,katalizör olmak,
95998,gadirlik etmek,
95999,gadirlik olmak,
96010,garaz olmak,(birine)
96013,garip gelmek,
96015,şirazesi kaymak,
96025,gasba uğramak,
96028,şirin görünmek,(birine)
96029,şirinlik etmek,
96033,şirinlik muskası takmak,
96037,şişeyi dışından yalamak,
96061,kavgasız gürültüsüz yaşamak,
96072,kaygı duymak,
96076,kaygısız olmak,
96079,kaynağını (bir şeyden) almak,
96081,kaynak yapmak,
96088,kaza kırıma uğramak,
96097,kebapçı kedisi gibi yutkunmak,
96100,şitap etmek (veya eylemek),
96106,keder etmek,(bir şeye)
96130,şuuruna varmak,
96131,şuuruna ermek,
96135,şükrünü bilmek,
96139,şüphe götürmez,
96144,kenar çekmek,
96145,kenara atılmak,
96146,kenara çekmek,(birini)
96147,kenara itmek,
96149,kenarından köşesinden geçmemek,
96151,taaddüt etmek (veya eylemek),
96152,kendine hâkim olmak,
96154,kendini dünyanın merkezi sanmak (veya merkezinde görmek),
96162,kerih görmek,
96165,keriz havası,
96166,kerize taş atmak,
96168,kertesine getirmek,
96177,kestaneyi çizdirmek,
96186,taarruza geçmek,
96191,taat etmek,
96199,kırıma uğramak ,
96219,taayyüş etmek,
96221,kıskıvrak bağlamak,
96225,tabak yapmak,
96233,kışır bağlamak (veya tutmak),
96234,kışrında kalmak,
96237,kışkırtmaya durmak,
96247,kıtık doldurmak,
96249,tabanı yanmış it gibi,
96251,tabanvayla gitmek,
96263,kıyık kıyık etmek,
96284,tabiye etmek,
96290,tablo çizmek,
96299,taburcu olmak,
96301,taca çıkmak,
96302,taç atışı kullanmak,
96306,tadilat geçirmek,
96307,kibrit çalmak,
96311,kifafınefis etmek,
96316,tahammülsüzlük etmek (veya duymak),
96318,taharet etmek,
96319,kim o?,
96320,kimlerden? ,
96331,tahayyüle dalmak,
96332,tahdit olunmak,
96333,tahdit kılınmak,
96334,tahfif kılınmak,
96335,tahfif olunmak,
96336,tahfif ettirmek,
96338,tahkikat yapmak,
96341,tahlis etmek,
96342,tahliye edilmek,
96343,tahliye olmak,
96348,tahmil etmek,
96350,tahnit etmek,
96351,tahrifat yapmak,
96352,tahrikçilik etmek (veya yapmak),
96353,tahripkâr olmak,
96356,kimsenin burnu kanamamak,
96357,kimsenin yüzüne bakamamak,
96358,tahrir etmek,
96363,kimyası tutmak,(biriyle)
96368,tahsin etmek,
96371,tahtalıköye yollamak (veya göndermek),
96385,takkeyi önüne koyup düşünmek,
96387,takoz atmak,
96388,taksim geçmek (veya yapmak),
96389,takvime bağlamak,
96404,geçmişte yaşamak,
96406,gele atmak,
96411,gelinbaşı yapmak,
96424,"gelen ağam, giden paşam",
96425,gelen gideni aratır,
96426,...-e gelmemek,
96428,gelip gitmek,
96429,"gelirse hane hoş, gelmezse daha hoş",
96437,klasını konuşturmak,
96445,kol kırılır yen içinde (kalır),
96447,kol gezmek,
96448,kola çıkmak,
96465,kolpo çekmek (veya yapmak),
96466,kolpo çevirmek,
96469,komşuluğa sığmamak,
96470,komut almak,
96472,gençliğine doyamamak,
96474,gençliğine vermek,
96481,geniş tutmak,
96483,gerçek olmak,
96489,gerek olmak,
96490,gereğini yerine getirmek,
96497,geri gelmek,
96498,geri getirmek,
96499,geri komak (veya koymak),
96500,geri püskürtmek,
96501,geri tepmek,
96502,geride bırakmak,
96503,geride (veya gerilerde) kalmak,
96504,gerisini getirmemek (veya getirememek),
96505,gerisini sen getir,
96506,geriye almak,(saati veya zamanı)
96512,gerzeklik etmek,
96530,gevşek davranmak,
96537,talihi yâr olmak,
96540,tamahkârlık etmek,
96541,tamam etmek,
96551,tam ekran yapmak,
96557,(... ile) gezmek,
96561,gıcır gıcır olmak,
96580,gırtlağı yırtılmak,
96583,gıy gıy etmek,
96590,gibisi fazla (olmak),
96624,koz kabuğuna girmek,
96625,kozunu kullanmak (veya oynamak),
96626,kozu kaz anlamak,
96637,tartıya vurmak,
96659,gizli çekim yapmak,
96668,gol kurtarmak,
96677,goygoy yapmak,
96678,goygoya çıkmak,
96680,goygoyculuk etmek,
96681,goygoyculuk yapmak,
96695,tavhane gibi,
96699,gölge yapmak,
96700,gölge yaptırmak,
96707,gönülde şafak açmak,
96708,gönlü kararmak,
96709,gönlü kırıla kırıla toz hâline gelmek,
96710,gönlü rahat olmak,
96711,gönlü tutuşmak,
96712,gönlünü açmak,
96713,gönlünü aydınlatmak,
96722,göze göz dişe diş,
96723,gözleri düğümlenmek,
96724,gözleri ışımak (veya ışıldamak),
96725,gözleri nemlenmek,
96726,gözleri şimşeklenmek,
96727,gözlerinden perde kalkmak,
96728,gözlerine bir ağırlık çökmek,
96729,gözlerine içirmek,
96730,gözlerini duman kaplamak,
96731,gözlerini hayata açmak,
96732,gözünde kan tütmek,
96733,gözünden sakınmak,
96734,gözünün feri sönmek,
96735,gözünün önünden ayırmamak,
96739,tavus çıkarmak,
96749,tedavüle sürmek,
96750,tedhiş etmek,
96754,tehalük göstermek,
96755,tehlikeye atmak,
96765,göz hapsinde tutmak,
96767,göz hapsinde olmak,
96785,kötümser olmak,
96791,teklif almak,
96814,telaki etmek,
96824,teleme yapmak,
96831,guguk gibi kalmak,
96832,guguk gibi oturmak,
96839,gurul gurul etmek,
96846,gurur meselesi yapmak,
96858,krepe atmak,
96859,krepe yapmak,
96860,krepe yaptırmak,
96863,tepetaklak olmak,
96865,krepe balyaj yapmak,
96876,gülme tutmak,
96879,gün yüzüne çıkmak,
96896,kukumav gibi düşünmek,
96897,kukumav gibi kalmak,
96898,kukumav gibi oturmak,
96900,kulak arkası (veya ardı) etmek,
96901,kulak asmak,
96902,kulak kabartmak,
96903,kulak kesilmek,
96904,kulak kıvırmak,
96905,kulak (veya kulaklarını) tıkamak,
96906,kan davası gütmek,
96908,güven göstermek,
96909,güven tazelemek,
96915,güvenlik çemberine almak,
96920,güvendiği dal elinde kalmak,
96923,haber etmek,
96924,haber olmak,
96925,haber yapmak,
96926,haberlere çıkmak,
96928,kulak (veya kulağını) tırmalamak,
96929,kulak tutmak,
96930,(bir şeye) kulak vermek,
96931,kulağa kadar gelmek,
96932,kulağı ağır işitmek,
96933,kulağı (veya kulakları) çınlasın,
96934,kulağı dikilmek,
96936,kulağı duvar olmak,
96937,kulağı okşamak,
96939,kulağı (bir şeyde) olmak,
96941,kulağı ters taraftan göstermek,
96942,kulağı olmamak,
96943,kulağına çalınmak,
96944,kulağına çarpmak,
96945,kulağına fısıldamak,
96951,kulağına gelmek,
96952,kulağına girmemek,
96953,kulağına gitmek,
96955,kulağına inanmamak,
96956,kulağına kar suyu kaçırmak,
96957,kulağına kar suyu kaçmak,
96958,kulağına koymak (veya sokmak),
96960,kulağına küpe olmak (veya etmek),
96961,kulağına söylemek,
96962,kulağını açmak,
96963,(birinin) kulağını bükmek,
96964,(birinin) kulağını çekmek,
96965,(birinin) kulağını çınlatmak,
96966,kulağını doldurmak,
96967,kulağını sağır etmek,
96968,kulağının üzerine yatmak,
96969,(birinin) kulağının zarı patlamak,
96970,kulakları dolmak,
96971,kulakları paslanmak,
96972,kulakları patlatmak,
96973,kulakları uğuldamak,
96974,kulaklarına kadar kızarmak,
96975,kulaklarını dikmek,
96976,kulaklarının pasını gidermek,
96989,tesir altında kalmak,
96992,haciz gelmek,
96993,tespih böceği gibi büzülmek,
97002,teslim bayrağı çekmek,
97020,hadi canım,
97023,tın tın etmek,
97024,tın tın ötmek,
97030,kurt gibi acıkmak,
97031,,
97036,kuru çeşmeden abdest almak,
97051,kuyruğu dik tutmak,
97052,kuyruğu kıstırmak,
97055,kuyu suyu gibi,
97058,kuzuya dönmek,
97067,tırnağın varsa başını kaşı,
97073,küfeki tutmak,
97074,küfekiye dönmek,
97081,hafızasını yormak,
97083,tik atmak,
97101,tiril tiril giyinmek,
97102,tiril tiril titremek,
97111,top başı yapmak,
97112,top sektirmek,
97113,topla buluşmak,
97114,topu şişirmek,
97116,küme düşürmek,
97124,küstereye tutmak,
97125,laf sokmak,
97126,lafın altını kazımak,
97127,hafiye takılmak,
97129,hafiye takmak,
97133,lambayı söndürmek,
97134,lamelif çevirmek (veya çizmek veya çekmek),
97140,lap diye,
97141,hak aramak,
97142,hak iddia etmek,
97143,hak söylemek,
97144,hakkını çiğnemek,(birinin)
97145,hakkı çiğnenmek,
97146,hakkına razı olmak,
97147,hakkından vazgeçmek,
97148,hakkını kaybetmek,
97149,Hakk'a dayanmak,
97150,Hakk'a sığınmak,
97151,Hakk'a yönelmek,
97152,hâk ile yeksan olmak (veya edilmek),
97154,hakarete uğramak,
97155,hakarette bulunmak,
97184,hamlacılık etmek,
97195,harekete girişmek,
97202,harhara kopmak,
97208,hasar almak,
97211,hasebi nesebi belli değil,
97226,havadan gelmek,
97228,havale geçirmek,
97229,topu uzaklaştırmak,
97230,topun ağzında olmak,
97231,topaç çevirmek,
97238,toprağım,
97244,topuğuna basmak,
97252,toriği (veya toriğini) çalıştırmak (veya işletmek veya kullanmak),
97253,hayali kırılmak,
97254,toriğini kaşımak,
97257,torpil geçmek (veya yapmak),(birine)
97258,torpil patlatmak,
97260,hayal dünyasında yaşamak,
97262,tozdan dumandan ferman okunmamak,
97264,hayal kırıklığı yaratmak,
97267,transfer etmek,
97268,transfer olmak,
97277,hayata dönmek,
97278,hayata karıştırmak,
97279,hayatın sillesini (veya tokadını) yemek,
97280,"hayatı gitmiş, mematı kalmış",
97281,hayatını vermek,
97282,hayatını zehir etmek (veya zehre çevirmek),
97284,hayat arkadaşlığı etmek,
97298,trip atmak,
97308,tufaya gelmek (veya düşmek),
97309,tufaya getirmek (veya düşürmek),
97315,tuhaf bulmak,
97324,turneye çıkmak,
97327,hayra karşı,
97340,hayretler içinde bırakmak,
97342,tuz koktu,
97343,tuzu biberi olmak,(bir şeyin)
97351,hazır şimdi,
97352,hazır yemek,
97360,hedef çekmek,
97361,hedef değiştirmek,
97364,helecan geçirmek,
97369,hemdem olmak,
97379,ligden çekilmek,
97384,her dediği olmak,
97387,tükürüğü kurumak,
97388,tükürükle (veya tükürüğe) boğmak,
97394,her işe burnunu sokmak,
97395,her önüne gelen,
97407,"her şeyin vakti var, horoz bile vaktinde öter",
97408,"her şeyin yenisi, dostun eskisi",
97409,her şeyin yokluğu yokluktur,
97418,hevesini kursağında bırakmak,(birinin)
97419,hevesi olmak,
97421,tüp taktırmak,
97425,heyecana vermek,
97434,limit koymak ,
97435,limon gibi sıkmak,
97436,limon sıkmak,
97439,,
97442,liste dışı bırakılmak,
97443,literatür taramak,
97445,,
97451,lokavt yapmak ,
97453,lokma lokma doğramak,
97455,löpür löpür oynamak,
97457,lükse gitmek,
97458,lükse kaçmak,
97459,lütuf buyurmak,
97464,macera yaşamak,
97465,maceradan maceraya koşmak,
97469,madalya almak,
97477,mağduriyet yaşamak,
97478,mağduriyet yaşatmak,
97482,mahşer yeri gibi,
97488,makas atmak,
97507,türkü çekmek,
97513,türüm türüm tütmek,
97519,tüy kabası,
97520,tüyler ürpertici olmak,(bir şey)
97521,tüyü bitmedik yetim hakkı,
97527,tüyo almak,
97529,tüyü tüsü olmamak,
97534,ucu ucuna gelmek (veya yetişmek),
97535,ucuz etin yahnisi yenmez,
97537,uç alma,
97538,ucunda ölüm yok ya,
97539,ucunu göstermek,
97540,uçağı kaçırmak,
97542,uçkur çözmek,
97543,uçkurunu (bile) bağlayamamak,
97546,uç baba torik,
97547,uçan kuştan kıskanmak,
97548,uçar gibi,
97554,uf çekmek,
97557,ufak tefek gördün de Karamürsel sepeti mi sandın?,
97566,uful etmek,
97567,uğruluk etmek,
97568,uğruluk yapmak,
97569,uğurun açık olsun,
97570,uğurun Hakk'a olsun,
97582,malulen emekliye ayrılmak,
97584,mamografi çektirmek,
